Meperidine	ACM1	6.62391512737e-013	0.696682	Pass	0.961457233368532	ACM1_RAT	1128	163
Meperidine	ACM1	2.01907061384e-012	0.671429	Pass	0.928030303030303	ACM1_HUMAN	1128	163
Gemcitabine	AA2AR	2.53371748659e-074	0.659033	Pass	0.752765126870527	AA2AR_RAT	135	170
Gemcitabine	AA2AR	9.89064145962e-023	0.566832	Pass	0.857142857142857	AA2AR_CAVPO	135	170
Gemcitabine	AA2AR	2.73485184435e-017	0.570025	Pass	0.692468619246862	AA2AR_HUMAN	135	170
Imipramine	ADRB2	1.89384069439e-071	1	Pass	1	ADRB2_RAT	154	184
Didanosine	S29A1	2.81486633694e-071	0.633907	Pass	0.985815602836879	S29A1_HUMAN	2030	185
Timodepressin	CCKAR	2.60318929127e-068	0.751773	Pass	0.265873015873016	CCKAR_RAT	886	196
Timodepressin	CCKAR	2.52928681789e-054	0.739437	Pass	0.323943661971831	CCKAR_HUMAN	886	196
Timodepressin	CCKAR	4.25578176072e-038	0.649351	Pass	0.303030303030303	CCKAR_MOUSE	886	196
Timodepressin	CCKAR	2.30317163986e-042	0.715686	No Filter		CCKAR_CAVPO	886	196
Quinapril	OPRD	5.7141204854e-068	0.829582	Pass	0.196319018404908	OPRD_RAT	4985	198
Quinapril	OPRD	3.20857296123e-042	0.791798	Pass	0.298076923076923	OPRD_PIG	4985	198
Quinapril	OPRD	1.32622306323e-028	0.791798	Pass	0.100325379609544	OPRD_HUMAN	4985	198
Quinapril	OPRD	3.99389706622e-015	0.807074	Pass	0.27154046997389	OPRD_MOUSE	4985	198
Deserpidine	ADA2A	1.75971435486e-067	0.816284	Pass	1	ADA2A_MOUSE	150	199
Deserpidine	ADA2A	2.30198874662e-031	0.824242	Pass	0.899484536082474	ADA2A_HUMAN	150	199
Deserpidine	ADA2A	1.37306398645e-015	0.592105	Pass	0.875555555555556	ADA2A_RAT	150	199
Deserpidine	ADA2A	4.04590272396e-009	0.816284	Pass	0.918181818181818	ADA2A_BOVIN	150	199
Deserpidine	ADA2B	1.75971435486e-067	0.816284	Pass	1	ADA2B_MOUSE	151	200
Deserpidine	ADA2B	4.77522029728e-043	0.816284	Pass	0.919642857142857	ADA2B_HUMAN	151	200
Deserpidine	ADA2B	1.399049867e-016	0.816284	Pass	0.87256371814093	ADA2B_RAT	151	200
Reserpine	ADA2A	1.05942681188e-065	0.796334	Pass	1	ADA2A_MOUSE	150	208
Reserpine	ADA2A	1.82131075989e-030	0.804734	Pass	0.899484536082474	ADA2A_HUMAN	150	208
Reserpine	ADA2A	5.01043266929e-015	0.796334	Pass	0.875555555555556	ADA2A_RAT	150	208
Reserpine	ADA2A	8.95878460305e-009	0.796334	Pass	0.918181818181818	ADA2A_BOVIN	150	208
Reserpine	ADA2B	1.05942681188e-065	0.796334	Pass	1	ADA2B_MOUSE	151	209
Reserpine	ADA2B	6.3212082776e-042	0.796334	Pass	0.919642857142857	ADA2B_HUMAN	151	209
Reserpine	ADA2B	4.41025251569e-016	0.796334	Pass	0.87256371814093	ADA2B_RAT	151	209
Reserpine	ADA2C	1.05942681188e-065	0.796334	Pass	1	ADA2C_MOUSE	152	210
Reserpine	ADA2C	2.20502280858e-028	0.804734	Pass	0.904534606205251	ADA2C_HUMAN	152	210
Reserpine	ADA2C	8.40907115069e-016	0.796334	Pass	0.869291338582677	ADA2C_RAT	152	210
Rescinnamine	ADA2A	7.63585377735e-065	0.78672	Pass	1	ADA2A_MOUSE	150	211
Rescinnamine	ADA2A	5.06518128635e-030	0.78672	Pass	0.899484536082474	ADA2A_HUMAN	150	211
Rescinnamine	ADA2A	8.93020388327e-015	0.78672	Pass	0.875555555555556	ADA2A_RAT	150	211
Rescinnamine	ADA2A	1.27156942753e-008	0.78672	Pass	0.918181818181818	ADA2A_BOVIN	150	211
Rescinnamine	ADA2B	7.63585377735e-065	0.78672	Pass	1	ADA2B_MOUSE	151	212
Rescinnamine	ADA2B	1.94967080575e-041	0.78672	Pass	0.919642857142857	ADA2B_HUMAN	151	212
Rescinnamine	ADA2B	8.0947790499e-016	0.78672	Pass	0.87256371814093	ADA2B_RAT	151	212
Rescinnamine	ADA2C	7.63585377735e-065	0.78672	Pass	1	ADA2C_MOUSE	152	213
Rescinnamine	ADA2C	6.15831842138e-028	0.78672	Pass	0.904534606205251	ADA2C_HUMAN	152	213
Rescinnamine	ADA2C	1.53062584332e-015	0.78672	Pass	0.869291338582677	ADA2C_RAT	152	213
Norephedrine_Phenylpropanolamine	ADRB2	9.26755676223e-065	0.752475	Pass	1	ADRB2_BOVIN	154	214
Norephedrine_Phenylpropanolamine	ADRB2	1.08634387853e-041	0.627907	Pass	1	ADRB2_CAVPO	154	214
Norephedrine_Phenylpropanolamine	ADRB2	2.000372694e-020	0.695238	Pass	0.96	ADRB2_CANFA	154	214
Norephedrine_Phenylpropanolamine	ADRB2	2.82208606768e-016	0.669421	Pass	0.73828125	ADRB2_HUMAN	154	214
Norephedrine_Phenylpropanolamine	ADRB2	5.28779539538e-021	0.649573	No Filter		ADRB2_MESAU	154	214
